,0
2010-05-31,0.0
2010-06-01,0.0
2010-06-02,0.0
2010-06-04,0.0
2010-06-07,0.0
2010-06-08,0.0
2010-06-09,0.0
2010-06-10,0.0
2010-06-11,0.0
2010-06-14,0.0
2010-06-15,0.0
2010-06-16,0.0
2010-06-17,0.0
2010-06-18,0.0
2010-06-21,0.0
2010-06-22,0.0
2010-06-23,0.0
2010-06-24,0.0
2010-06-25,0.0
2010-06-28,0.0
2010-06-29,0.0
2010-06-30,0.0
2010-07-01,0.0
2010-07-02,0.0
2010-07-05,0.0
2010-07-06,0.0
2010-07-07,0.0
2010-07-08,0.0
2010-07-09,0.0
2010-07-12,0.0
2010-07-13,0.0
2010-07-14,0.0
2010-07-15,0.0
2010-07-16,0.0
2010-07-19,0.0
2010-07-20,0.0
2010-07-21,0.0
2010-07-22,0.0
2010-07-23,0.0
2010-07-26,0.0
2010-07-27,0.0
2010-07-28,0.0
2010-07-29,0.0
2010-07-30,0.0
2010-08-02,0.0
2010-08-03,0.0
2010-08-04,0.0
2010-08-05,0.0
2010-08-06,0.0
2010-08-09,0.0
2010-08-10,0.0
2010-08-11,0.0
2010-08-12,0.0
2010-08-13,0.0
2010-08-16,0.0
2010-08-17,0.0
2010-08-18,0.0
2010-08-19,0.0
2010-08-20,0.0
2010-08-23,0.0
2010-08-24,0.0
2010-08-25,0.0
2010-08-26,0.0
2010-08-27,0.0
2010-08-30,0.0
2010-08-31,0.0
2010-09-01,0.0
2010-09-02,0.0
2010-09-03,0.0
2010-09-06,0.0
2010-09-08,0.0
2010-09-09,0.0
2010-09-10,0.0
2010-09-13,0.0
2010-09-14,0.0
2010-09-15,0.0
2010-09-16,0.0
2010-09-17,0.0
2010-09-20,0.0
2010-09-21,0.0
2010-09-22,0.0
2010-09-23,0.0
2010-09-24,0.0
2010-09-27,0.0
2010-09-28,0.0
2010-09-29,0.0
2010-09-30,0.0
2010-10-01,0.0
2010-10-04,0.0
2010-10-05,0.0
2010-10-06,0.0
2010-10-07,0.0
2010-10-08,0.0
2010-10-11,0.0
2010-10-13,0.0
2010-10-14,0.0
2010-10-15,0.0
2010-10-18,0.0
2010-10-19,0.0
2010-10-20,0.0
2010-10-21,0.0
2010-10-22,0.0
2010-10-25,0.0
2010-10-26,0.0
2010-10-27,0.0
2010-10-28,0.0
2010-10-29,0.0
2010-11-01,0.0
2010-11-03,0.0
2010-11-04,0.0
2010-11-05,0.0
2010-11-08,0.0
2010-11-09,0.0
2010-11-10,0.0
2010-11-11,0.0
2010-11-12,0.0
2010-11-16,0.0
2010-11-17,0.0
2010-11-18,0.0
2010-11-19,0.0
2010-11-22,0.0
2010-11-23,0.0
2010-11-24,0.0
2010-11-25,0.0
2010-11-26,0.0
2010-11-29,0.0
2010-11-30,0.0
2010-12-01,0.0
2010-12-02,0.0
2010-12-03,0.0
2010-12-06,0.0
2010-12-07,0.0
2010-12-08,0.0
2010-12-09,0.0
2010-12-10,0.0
2010-12-13,0.0
2010-12-14,0.0
2010-12-15,0.0
2010-12-16,0.0
2010-12-17,0.0
2010-12-20,0.0
2010-12-21,0.0
2010-12-22,0.0
2010-12-23,0.0
2010-12-24,0.0
2010-12-27,0.0
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,0.0
2011-01-03,0.0
2011-01-04,0.0
2011-01-05,0.0
2011-01-06,0.0
2011-01-07,0.0
2011-01-10,0.0
2011-01-11,0.0
2011-01-12,0.0
2011-01-13,0.0
2011-01-14,0.0
2011-01-17,0.0
2011-01-18,0.0
2011-01-19,0.0
2011-01-20,0.0
2011-01-21,0.0
2011-01-24,0.0
2011-01-25,0.0
2011-01-26,0.0
2011-01-27,0.0
2011-01-28,0.0
2011-01-31,0.0
2011-02-01,0.0
2011-02-02,0.0
2011-02-03,0.0
2011-02-04,0.0
2011-02-07,0.0
2011-02-08,0.0
2011-02-09,0.0
2011-02-10,0.0
2011-02-11,0.0
2011-02-14,0.0
2011-02-15,0.0
2011-02-16,0.0
2011-02-17,0.0
2011-02-18,0.0
2011-02-21,0.0
2011-02-22,0.0
2011-02-23,0.0
2011-02-24,0.0
2011-02-25,0.0
2011-02-28,0.0
2011-03-01,0.0
2011-03-02,0.0
2011-03-03,0.0
2011-03-04,0.0
2011-03-09,0.0
2011-03-10,0.0
2011-03-11,0.0
2011-03-14,0.0
2011-03-15,0.0
2011-03-16,0.0
2011-03-17,0.0
2011-03-18,0.0
2011-03-21,0.0
2011-03-22,0.0
2011-03-23,0.0
2011-03-24,0.0
2011-03-25,0.0
2011-03-28,0.0
2011-03-29,0.0
2011-03-30,0.0
2011-03-31,0.0
2011-04-01,0.0
2011-04-04,0.0
2011-04-05,0.0
2011-04-06,0.0
2011-04-07,0.0
2011-04-08,0.0
2011-04-11,0.0
2011-04-12,0.0
2011-04-13,0.0
2011-04-14,0.0
2011-04-15,0.0
2011-04-18,0.0
2011-04-19,0.0
2011-04-20,0.0
2011-04-25,0.0
2011-04-26,0.0
2011-04-27,0.0
2011-04-28,0.0
2011-04-29,0.0
2011-05-02,0.0
2011-05-03,0.0
2011-05-04,0.0
2011-05-05,0.0
2011-05-06,0.0
2011-05-09,0.0
2011-05-10,0.0
2011-05-11,0.0
2011-05-12,0.0
2011-05-13,0.0
2011-05-16,0.0
2011-05-17,0.0
2011-05-18,0.0
2011-05-19,0.0
2011-05-20,0.0
2011-05-23,0.0
2011-05-24,0.0
2011-05-25,0.0
2011-05-26,0.0
2011-05-27,0.0
2011-05-30,0.0
2011-05-31,0.0
2011-06-01,0.0
2011-06-02,0.0
2011-06-03,0.0
2011-06-06,0.0
2011-06-07,0.0
2011-06-08,0.0
2011-06-09,0.0
2011-06-10,0.0
2011-06-13,0.0
2011-06-14,0.0
2011-06-15,0.0
2011-06-16,0.0
2011-06-17,0.0
2011-06-20,0.0
2011-06-21,0.0
2011-06-22,0.0
2011-06-24,0.0
2011-06-27,0.0
2011-06-28,0.0
2011-06-29,0.0
2011-06-30,0.0
2011-07-01,0.0
2011-07-04,0.0
2011-07-05,0.0
2011-07-06,0.0
2011-07-07,0.0
2011-07-08,0.0
2011-07-11,0.0
2011-07-12,0.0
2011-07-13,0.0
2011-07-14,0.0
2011-07-15,0.0
2011-07-18,0.0
2011-07-19,0.0
2011-07-20,0.0
2011-07-21,0.0
2011-07-22,0.0
2011-07-25,0.0
2011-07-26,0.0
2011-07-27,0.0
2011-07-28,0.0
2011-07-29,0.0
2011-08-01,0.0
2011-08-02,0.0
2011-08-03,0.0
2011-08-04,0.0
2011-08-05,0.0
2011-08-08,0.0
2011-08-09,0.0
2011-08-10,0.0
2011-08-11,0.0
2011-08-12,0.0
2011-08-15,0.0
2011-08-16,0.0
2011-08-17,0.0
2011-08-18,0.0
2011-08-19,0.0
2011-08-22,0.0
2011-08-23,0.0
2011-08-24,0.0
2011-08-25,0.0
2011-08-26,0.0
2011-08-29,0.0
2011-08-30,0.0
2011-08-31,0.0
2011-09-01,0.0
2011-09-02,0.0
2011-09-05,0.0
2011-09-06,0.0
2011-09-08,0.0
2011-09-09,0.0
2011-09-12,0.0
2011-09-13,0.0
2011-09-14,0.0
2011-09-15,0.0
2011-09-16,0.0
2011-09-19,0.0
2011-09-20,0.0
2011-09-21,0.0
2011-09-22,0.0
2011-09-23,0.0
2011-09-26,0.0
2011-09-27,0.0
2011-09-28,0.0
2011-09-29,0.0
2011-09-30,0.0
2011-10-03,0.0
2011-10-04,0.0
2011-10-05,0.0
2011-10-06,0.0
2011-10-07,0.0
2011-10-10,0.0
2011-10-11,0.0
2011-10-13,0.0
2011-10-14,0.0
2011-10-17,0.0
2011-10-18,0.0
2011-10-19,0.0
2011-10-20,0.0
2011-10-21,0.0
2011-10-24,0.0
2011-10-25,0.0
2011-10-26,0.0
2011-10-27,0.0
2011-10-28,0.0
2011-10-31,0.0
2011-11-01,0.0
2011-11-03,0.0
2011-11-04,0.0
2011-11-07,0.0
2011-11-08,0.0
2011-11-09,0.0
2011-11-10,0.0
2011-11-11,0.0
2011-11-14,0.0
2011-11-16,0.0
2011-11-17,0.0
2011-11-18,0.0
2011-11-21,0.0
2011-11-22,0.0
2011-11-23,0.0
2011-11-24,0.0
2011-11-25,0.0
2011-11-28,0.0
2011-11-29,0.0
2011-11-30,0.0
2011-12-01,0.0
2011-12-02,0.0
2011-12-05,0.0
2011-12-06,0.0
2011-12-07,0.0
2011-12-08,0.0
2011-12-09,0.0
2011-12-12,0.0
2011-12-13,0.0
2011-12-14,0.0
2011-12-15,0.0
2011-12-16,0.0
2011-12-19,0.0
2011-12-20,0.0
2011-12-21,0.0
2011-12-22,0.0
2011-12-23,0.0
2011-12-26,0.0
2011-12-27,0.0
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-02,0.0
2012-01-03,-0.02689694892870667
2012-01-04,-0.02309846081987882
2012-01-05,0.008814898623624563
2012-01-06,0.009152610817853724
2012-01-09,-0.0033512381273032373
2012-01-10,-0.015511582527925429
2012-01-11,-0.01378079154320672
2012-01-12,0.0016838935464759646
2012-01-13,-0.0018788257604906743
2012-01-16,0.024693233274724717
2012-01-17,-0.0071538591972232085
2012-01-18,0.006901033054622993
2012-01-19,-0.018085434933318704
2012-01-20,-0.0034026896412847184
2012-01-23,-0.007804739374756215
2012-01-24,0.005870843564118575
2012-01-25,0.00217424414791704
2012-01-26,0.0
2012-01-27,-0.017044260386268925
2012-01-30,-0.0012171921824776408
2012-01-31,-0.004018815572558952
2012-02-01,0.012161238100637673
2012-02-02,-0.01764936862774109
2012-02-03,-0.008443266013738106
2012-02-06,-0.006335640024467192
2012-02-07,0.0015597380006583607
2012-02-08,-0.0046296645889557595
2012-02-09,0.0009534944508072215
2012-02-10,0.016413978845829374
2012-02-13,0.023099558822494908
2012-02-14,-0.019314636177743965
2012-02-15,-0.006219105124889265
2012-02-16,-0.009524644911564666
2012-02-17,-0.008402117287045069
2012-02-22,0.00558447474646086
2012-02-23,0.0
2012-02-24,0.002943102056692754
2012-02-27,-0.007015630672508557
2012-02-28,0.01644991117648309
2012-02-29,-0.013230883764367872
2012-03-01,0.01567042231952656
2012-03-02,-0.003428332571237487
2012-03-05,0.006945343509433025
2012-03-06,0.012689105976707884
2012-03-07,0.0518641620029129
2012-03-08,0.01448238754660585
2012-03-09,-0.005661297687845544
2012-03-12,0.02075790603908732
2012-03-13,0.002875910641404353
2012-03-14,-0.020352834091187523
2012-03-15,0.0011714995667617607
2012-03-16,-0.004961344086214041
2012-03-19,0.007307635938027072
2012-03-20,-0.0015780705806533405
2012-03-21,0.004656584204884901
2012-03-22,0.01628991178810421
2012-03-23,-0.0036089197085333712
2012-03-26,-0.002791100904515273
2012-03-27,-0.005376716411299416
2012-03-28,0.009401563880456267
2012-03-29,0.006703729761718215
2012-03-30,0.0020415889361953266
2012-04-02,-0.0013786238040886722
2012-04-03,0.015184865042014578
2012-04-04,-0.00375919208871006
2012-04-05,0.005665617585125084
2012-04-09,0.00917973455018827
2012-04-10,0.006438453266086265
2012-04-11,0.01673756658252694
2012-04-12,0.01025386868251571
2012-04-13,-0.007669192022298181
2012-04-16,0.029458178503171756
2012-04-17,0.0022269054835393765
2012-04-18,-0.011805860109682882
2012-04-19,-0.007236045255313811
2012-04-20,-0.0059745609742939704
2012-04-23,0.00367677268269558
2012-04-24,0.01652515879483564
2012-04-25,-0.012456150933317887
2012-04-26,0.01170950804905986
2012-04-27,-0.0014811607754258872
2012-04-30,0.00924563634561407
2012-05-02,0.007905392194632477
2012-05-03,0.0014687037857841867
2012-05-04,-0.013830393487732646
2012-05-07,0.0212031849920743
2012-05-08,-0.0030342046568912076
2012-05-09,-0.008952827927295699
2012-05-10,0.011697113382297272
2012-05-11,0.003847928489867803
2012-05-14,-0.005358184569564472
2012-05-15,0.019567353637282296
2012-05-16,0.026994972748721254
2012-05-17,0.0020460406079941054
2012-05-18,0.029179416856368517
2012-05-21,-0.013764207246763804
2012-05-22,0.0025262386266238085
2012-05-23,0.047611314032706485
2012-05-24,0.002005937869281922
2012-05-25,0.010648500424557205
2012-05-28,-0.014583551048530737
2012-05-29,-0.0014090750185594084
2012-05-30,0.014881568212266058
2012-05-31,0.0042194137667078205
2012-06-01,0.013777993208357181
2012-06-04,0.01826665898575519
2012-06-05,0.005028653832024953
2012-06-06,0.016245015086216258
2012-06-08,-0.017867015922271683
2012-06-11,-0.015356422722244401
2012-06-12,-0.004408404990604268
2012-06-13,-0.020350797894357453
2012-06-14,-0.011573461521175199
2012-06-15,0.0021374969657249154
2012-06-18,-0.01735473499390951
2012-06-19,0.00846372690827783
2012-06-20,-0.006554915931947839
2012-06-21,0.004564673222451711
2012-06-22,0.020609062411100085
2012-06-25,0.011473813260058731
2012-06-26,0.012435136490349797
2012-06-27,-0.0004856800885616125
2012-06-28,0.023973687659925965
2012-06-29,0.010641053277971286
2012-07-02,-0.03293600164231716
2012-07-03,-0.001984628634152436
2012-07-04,-0.03511329505823357
2012-07-05,-0.006141498862133674
2012-07-06,0.007042123942139789
2012-07-09,0.019116526674700905
2012-07-10,0.0
2012-07-11,0.02820670920009901
2012-07-12,0.007651801813473653
2012-07-13,-0.0029694525702657557
2012-07-16,-0.005520567230791072
2012-07-17,0.005722948312973836
2012-07-18,0.012992732641531803
2012-07-19,-0.015776485688420744
2012-07-20,-0.011227853918069762
2012-07-23,0.018659351283406032
2012-07-24,0.010889391443478363
2012-07-25,0.015668303105312954
2012-07-26,0.004857229512769559
2012-07-27,-0.016746486677570387
2012-07-30,-0.035930123713517115
2012-07-31,-0.03769310446078715
2012-08-01,0.016065860023715788
2012-08-02,-0.008449953577332213
2012-08-03,0.010907582428142645
2012-08-06,-0.029623139699793223
2012-08-07,-0.02105693060731552
2012-08-08,0.013781287268150998
2012-08-09,0.0024391310341075195
2012-08-10,-0.01127935489343285
2012-08-13,0.0019079386703595097
2012-08-14,0.024005993984259944
2012-08-15,0.011888538823729094
2012-08-16,0.005528214089791384
2012-08-17,-0.011111903199956114
2012-08-20,0.005715751414281534
2012-08-21,-0.011499778939530225
2012-08-22,-0.003488763336221527
2012-08-23,-0.0039014637301660274
2012-08-24,0.006700677585731703
2012-08-27,0.009435097214313026
2012-08-28,-0.006393896333731259
2012-08-29,-0.0076394070815638876
2012-08-30,0.02025980758706971
2012-08-31,-0.010213684089906364
2012-09-03,-0.005981045033532285
2012-09-04,0.0032198792472473126
2012-09-05,0.010841033162968432
2012-09-06,-0.0013322526891094474
2012-09-10,-0.018204749988677
2012-09-11,-0.007113562407483383
2012-09-12,-0.023068052486915812
2012-09-13,-0.026480270611360955
2012-09-14,-0.030651909399683007
2012-09-17,0.019148629440508717
2012-09-18,0.007609245368869847
2012-09-19,0.0010974232177689306
2012-09-20,0.0030473294966615982
2012-09-21,-0.002172757761034768
2012-09-24,-0.000988397098983248
2012-09-25,-0.0072114298156475635
2012-09-26,0.013476926315204455
2012-09-27,0.0033614971215433645
2012-09-28,-0.004778434090897853
2012-10-01,0.018587621889618988
2012-10-02,-0.014435370699590902
2012-10-03,0.001612479730008158
2012-10-04,0.005421032060606611
2012-10-05,0.002848354774048377
2012-10-08,-0.00539775614259101
2012-10-09,-0.010842368515844494
2012-10-10,0.003144581822122119
2012-10-11,-0.01017535506221556
2012-10-15,-0.016074180773848434
2012-10-16,-0.006072628736405638
2012-10-17,0.00947519375597836
2012-10-18,-0.001347024176271096
2012-10-19,0.008649082974594595
2012-10-22,0.0138545422698496
2012-10-23,0.00032684875287892665
2012-10-24,0.02543434010570156
2012-10-25,0.007207207127746042
2012-10-26,0.005008623019350804
2012-10-29,0.006536305929934911
2012-10-30,-0.009453361540543355
2012-10-31,0.0024499724944048885
2012-11-01,0.002739804528391872
2012-11-05,-0.007135922258103855
2012-11-06,-0.0007168074712330804
2012-11-07,-0.018963808680695738
2012-11-08,0.019532065763907654
2012-11-09,0.009079970818674732
2012-11-12,-0.009573519262100075
2012-11-13,0.001118883260913174
2012-11-14,-0.00846090203734852
2012-11-16,0.032830948523122155
2012-11-19,0.01016070144499065
2012-11-20,-0.010541358586860537
2012-11-21,0.0
2012-11-22,-0.007484630891337125
2012-11-23,-0.010436720810118164
2012-11-26,-0.01993628348416705
2012-11-27,0.018246685392927266
2012-11-28,0.0010441064295690246
2012-11-29,-0.008870453840578538
2012-11-30,-0.01468264495479848
2012-12-03,0.005894565590721313
2012-12-04,-0.013178428142565465
2012-12-05,-0.015055936969785548
2012-12-06,0.0049516338639384394
2012-12-07,0.0061284022290550855
2012-12-10,-0.017840193536643265
2012-12-11,-0.007781996402986426
2012-12-12,-0.006361677687672247
2012-12-13,-0.007187364617811937
2012-12-14,-0.001991345933984198
2012-12-17,0.0008728882995330785
2012-12-18,-0.005000373721856104
2012-12-19,-0.011068337628689593
2012-12-20,-0.015124508416827078
2012-12-21,-0.013154643498348214
2012-12-24,0.006006899499622031
2012-12-26,0.0
2012-12-27,0.0018504622405984433
2012-12-28,-0.0020025299724858656
2012-12-31,0.029164322492601143
2013-01-02,0.0
2013-01-03,-0.01616781769810349
2013-01-04,0.006385862079893268
2013-01-07,0.00625167717661835
2013-01-08,0.0010971111450318325
2013-01-09,0.012622140702315019
2013-01-10,-0.003679642115868268
2013-01-11,0.02945570802906133
2013-01-14,0.0032701379017104006
2013-01-15,-0.01949912167564226
2013-01-16,0.00037014629955837465
2013-01-17,0.002512960309835481
2013-01-18,-0.011015895802220376
2013-01-21,0.007667424785696386
2013-01-22,0.0010705068860688712
2013-01-23,0.0007787357158041933
2013-01-24,0.009874693242764552
2013-01-25,0.009015936917704082
2013-01-28,0.0
2013-01-29,0.021970692556474592
2013-01-30,-0.019660675593970174
2013-01-31,0.00012379651573108004
2013-02-01,0.0006546694300370568
2013-02-04,-0.004659927420428282
2013-02-05,-0.005885452303445928
2013-02-06,-0.01849865556842266
2013-02-07,-0.006251474378254225
2013-02-08,0.002087899900324503
2013-02-13,0.01820364005183718
2013-02-14,0.003889132491843369
2013-02-15,0.002565692085169159
2013-02-18,-0.0023897711080558036
2013-02-19,0.01944039947374501
2013-02-20,0.0007091846708931597
2013-02-21,0.015325377973714792
2013-02-22,0.004991944642505453
2013-02-25,-0.007477235819693284
2013-02-26,-0.0035430816641888003
2013-02-27,-0.0023231420665323693
2013-02-28,-0.007609900065875215
2013-03-01,-0.002291107625162962
2013-03-04,0.01917016916604799
2013-03-05,0.0008379060463033869
2013-03-06,0.01646967646958316
2013-03-07,-0.012260212104726144
2013-03-08,-3.510491129503704e-05
2013-03-11,0.005663882956223097
2013-03-12,-0.005284094410577244
2013-03-13,-0.0005705991896691278
2013-03-14,0.01118983556391629
2013-03-15,0.007739199008953595
2013-03-18,0.0199664930742769
2013-03-19,-0.0016983124985569583
2013-03-20,0.01454995122095912
2013-03-21,-0.0016395657850541779
2013-03-22,-0.006426094541062658
2013-03-25,-0.0019989280015044915
2013-03-26,0.021850149764465275
2013-03-27,0.0005309294234653039
2013-03-28,-0.0022688317678546473
2013-04-01,0.00508428990535962
2013-04-02,0.007000917616958505
2013-04-03,0.020080890927218684
2013-04-04,-0.021314212466383577
2013-04-05,0.006042949040761504
2013-04-08,-0.011324958369482517
2013-04-09,0.0053746736411532684
2013-04-10,-0.00648379525088922
2013-04-11,-0.013560673550146696
2013-04-12,0.009689605085560543
2013-04-15,0.014051866487810438
2013-04-16,0.022745568381720736
2013-04-17,-0.011313344071058346
2013-04-18,0.007972481150246704
2013-04-19,0.0036678775415151903
2013-04-22,-0.013431232647545123
2013-04-23,-0.014667986005274745
2013-04-24,-0.002476751113878308
2013-04-25,-0.0021134973879406906
2013-04-26,0.01004766369874178
2013-04-29,0.01171400178276516
2013-04-30,0.020711557713181228
2013-05-02,-0.0018753883120981116
2013-05-03,0.0030471290054267363
2013-05-06,-0.00045539589542005314
2013-05-07,0.0036817112256323043
2013-05-08,-0.018227289366384708
2013-05-09,0.00258120301603629
2013-05-10,0.006123214837724303
2013-05-13,0.006316690630451079
2013-05-14,0.008226650714304647
2013-05-15,0.004978610364405915
2013-05-16,-0.005825614507347823
2013-05-17,-0.0003300414333773298
2013-05-20,-0.0017521995434357012
2013-05-21,0.019127462404306367
2013-05-22,0.0057551194563567505
2013-05-23,0.0016895919644640059
2013-05-24,0.013919555072075401
2013-05-27,-0.00696816097548004
2013-05-28,0.00469856152624697
2013-05-29,-0.008347263399628786
2013-05-31,0.019891182082962307
2013-06-03,0.02379671498506333
2013-06-04,-0.008933935437707884
2013-06-05,-0.003399331758833988
2013-06-06,-0.004905193119005799
2013-06-07,0.011371607552339937
2013-06-10,0.013888706834576521
2013-06-11,0.005573892442998386
2013-06-12,0.002593106016541412
2013-06-13,-0.0005571404044316785
2013-06-14,-0.018131448616101577
2013-06-17,0.00613752674092864
2013-06-18,0.010442235565367834
2013-06-19,-0.01816494047169005
2013-06-20,0.01841073136239256
2013-06-21,-0.018528695297346135
2013-06-24,0.005500771738099673
2013-06-25,0.004576588976599174
2013-06-26,-0.017668317978726283
2013-06-27,0.0024338756365640413
2013-06-28,-0.016240366495729793
2013-07-01,-0.002403742161157279
2013-07-02,-0.011601807469849044
2013-07-03,0.0331259170508724
2013-07-04,-0.01013561237058265
2013-07-05,-0.004041750425820393
2013-07-08,0.019305641846116856
2013-07-09,-0.006195602894881895
2013-07-10,0.0
2013-07-11,-0.008379489009392414
2013-07-12,-0.013363332417713565
2013-07-15,0.016382877115843453
2013-07-16,-0.015653519934189793
2013-07-17,0.007825510695158237
2013-07-18,-0.0015591893279645504
2013-07-19,-0.016615209036704753
2013-07-22,-0.011580529730711176
2013-07-23,-0.017387649794739862
2013-07-24,0.002582249173936948
2013-07-25,0.020339948527265818
2013-07-26,-0.0197005268307727
2013-07-29,-0.00856711260673898
2013-07-30,-0.011398841220036421
2013-07-31,0.006877986885471573
2013-08-01,0.020825163833678294
2013-08-02,-0.009540966832201842
2013-08-05,0.024594245713945827
2013-08-06,0.008165347822962375
2013-08-07,0.0099552086637224
2013-08-08,0.055927988476498575
2013-08-09,-0.0224887574656882
2013-08-12,-0.0033832485212807427
2013-08-13,-0.015827227310519224
2013-08-14,0.002594776998919985
2013-08-15,-0.017376366972213092
2013-08-16,0.0028396555959513403
2013-08-19,-0.013017970708331295
2013-08-20,-0.006245815977505816
2013-08-21,0.016821051123943102
2013-08-22,0.005418057291527683
2013-08-23,-0.003550940874524852
2013-08-26,-0.013003768090887016
2013-08-27,0.023492926144092333
2013-08-28,0.004255014052492123
2013-08-29,0.007438166724055155
2013-08-30,-0.00514297160040889
2013-09-02,-0.008648051442355
2013-09-03,-0.013235427849801489
2013-09-04,0.005973402572986555
2013-09-05,-0.011313457630396895
2013-09-06,-7.87634474239754e-05
2013-09-09,-0.007332527445734521
2013-09-10,-0.02218894783165575
2013-09-11,0.017556548624533274
2013-09-12,0.007503304165766268
2013-09-13,0.0022979721694188493
2013-09-16,-0.013347820966241033
2013-09-17,0.007757401460616485
2013-09-18,-0.0068015901081013
2013-09-19,-0.015233470232367104
2013-09-20,0.010526745003171167
2013-09-23,0.007570573112517763
2013-09-24,-0.004469423179170137
2013-09-25,-5.8710579591978726e-05
2013-09-26,0.018024518852098805
2013-09-27,-0.002072826183890484
2013-09-30,0.009788208089121361
2013-10-01,0.02450591188641113
2013-10-02,-0.004207362219200473
2013-10-03,-0.0027478789573492897
2013-10-04,-0.009128898014808057
2013-10-07,-4.8696542393803464e-05
2013-10-08,0.002556517962208783
2013-10-09,-0.01067096491202502
2013-10-10,-0.015948145626643817
2013-10-11,-0.002952048717030663
2013-10-14,0.014365481238059152
2013-10-15,-0.01765361800356679
2013-10-16,0.00020580049238934578
2013-10-17,-0.007426188465578092
2013-10-18,-0.0012624360308418322
2013-10-21,0.019603487441582582
2013-10-22,-0.007809851061565431
2013-10-23,-0.006244547509204657
2013-10-24,0.01978263035482733
2013-10-25,0.013442339761002004
2013-10-28,0.0038373586344187024
2013-10-29,0.008915927120839745
2013-10-30,0.004284986889260975
2013-10-31,0.012459005449471802
2013-11-01,-0.012474143468810747
2013-11-04,0.0037646757321654683
2013-11-05,-0.003300181375709225
2013-11-06,0.009058215486699772
2013-11-07,-0.006044035990460741
2013-11-08,-0.0014572245906251651
2013-11-11,0.005597170311226812
2013-11-12,-0.0029376600109916468
2013-11-13,0.01809274049618178
2013-11-14,-0.01817760657461637
2013-11-18,-0.006707832949495382
2013-11-19,0.0022648539209540897
2013-11-20,0.021885511707431825
2013-11-21,0.0
2013-11-22,-0.0006899717225673048
2013-11-25,-0.0014215634437010072
2013-11-26,0.016922632072484126
2013-11-27,0.0159683641790523
2013-11-28,-0.004720082105107402
2013-11-29,-0.004281381277305208
2013-12-02,0.015917052590276995
2013-12-03,0.0155076668482368
2013-12-04,-0.0029511825416209114
2013-12-05,0.004289960329283821
2013-12-06,-0.008706463035274272
2013-12-09,0.00030266498631881765
2013-12-10,-0.0005345175493001123
2013-12-11,0.0005433975818184104
2013-12-12,0.005738897981272124
2013-12-13,-0.001085222644452372
2013-12-16,-0.0009182416937380121
2013-12-17,-0.006707452840915196
2013-12-18,-0.004454003360032278
2013-12-19,0.00780864963093828
2013-12-20,-0.0072225748222347515
2013-12-23,0.01158380347204146
2013-12-24,-0.006048600496274469
2013-12-26,0.0
2013-12-27,0.003494934060947419
2013-12-30,0.006733574936949164
2013-12-31,0.011703768612837022
2014-01-02,0.0
2014-01-03,0.029622421054088546
2014-01-06,-0.01423442954589902
2014-01-07,0.0004844174400313716
2014-01-08,0.011118119771150677
2014-01-09,-0.008691796399827992
2014-01-10,0.004169579490406812
